fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,June,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64089,0,91431,0,0,0,0,143162,309793,0,231017,470493,23787,0,0,44,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,0,215,30168,0,0,504716,0,98174,0,0,0,0,669981,1377892,0,914286,1821183,30168,0,0,23,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236062,0,81877,85.99089,85.99089,0,0,300581,600182,0,404316,775853,31776,0,0,16,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429095,0,122530,188.72741,188.72741,0,0,428814,1038641,0,686246,1538695,29967,0,0,56,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336430,0,65402,166.24766,166.24766,0,0,444189,940832,0,677285,1356808,26930,0,0,16,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54658,0,799,84.65002,84.65002,0,0,161738,261290,0,404856,576759,18268,0,0,20,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236062,0,81878,85.99089,85.99089,0,0,300581,600183,0,404316,775855,31776,0,0,16,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64996,0,7656,219.04229,219.04229,0,0,328032,595658,0,1232699,2083727,106885,0,0,85,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105726,0,124770,137.6703,137.6703,0,0,251062,584084,0,524960,1132760,24060,0,0,67,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64090,0,91431,0,0,0,0,143162,309794,0,231017,470501,23787,0,0,44,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,0,215,30168,0,0,504717,0,98174,0,0,0,0,669981,1377903,0,914286,1821198,30168,0,0,23,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105725,0,124770,69.10515,69.10515,0,0,251062,584079,0,524956,1132741,24060,0,0,67,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95214,0,9388,43.58697,43.58697,0,0,187051,374783,0,509610,951880,84348,0,0,85,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2608,0,0,78434,0,21981,65.70752,65.70752,0,0,69781,152662,0,140106,286585,2608,0,0,29,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54658,0,799,84.65002,84.65002,0,0,161738,261290,0,404798,576701,18268,0,0,20,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236058,0,81868,85.1493,85.1493,0,0,300581,600167,0,404316,775827,31776,0,0,16,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429103,0,122536,188.72741,188.72741,0,0,428826,1038672,0,686327,1538828,29967,0,0,56,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95214,0,9388,80.69394,80.69394,0,0,187051,374783,0,509610,951880,84348,0,0,85,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,0,64,64330,0,0,146404,0,115840,0,0,0,0,272547,546674,0,326714,638798,64330,0,0,58,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336430,0,65402,166.24766,166.24766,0,0,444189,940832,0,677290,1356816,26930,0,0,16,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,0,215,30168,0,0,504717,0,98174,0,0,0,0,669981,1377905,0,914286,1821201,30168,0,0,23,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336429,0,65401,86.16313,86.16313,0,0,444190,940818,0,677400,1356903,26930,0,0,16,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336429,0,65401,86.16313,86.16313,0,0,444190,940819,0,677409,1356914,26930,0,0,16,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236058,0,81868,43.02465,43.02465,0,0,300581,600167,0,404316,775827,31776,0,0,16,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429103,0,122536,96.9057,96.9057,0,0,428826,1038672,0,686327,1538828,29967,0,0,56,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336429,0,65401,86.16313,86.16313,0,0,444190,940818,0,677409,1356913,26930,0,0,16,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64995,0,7656,119.3807,119.3807,0,0,328032,595647,0,1232672,2083659,106885,0,0,85,0,0,0,NA
2024-2025,May,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95214,0,9388,43.58697,43.58697,0,0,187051,374783,0,509610,951877,84348,0,0,85,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64995,0,7656,219.04229,219.04229,0,0,328032,595648,0,1232672,2083660,106885,0,0,85,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236061,0,81874,85.99089,85.99089,0,0,300581,600178,0,404316,775846,31776,0,0,16,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105725,0,124770,137.6703,137.6703,0,0,251062,584081,0,524957,1132745,24060,0,0,67,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255822,0,9543,248.51679,248.51679,0,0,767945,1379430,0,1403503,2361933,191888,0,0,68,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,0,215,30168,0,0,504717,0,98174,0,0,0,0,669981,1377899,0,914286,1821192,30168,0,0,23,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336430,0,65401,166.24766,166.24766,0,0,444189,940829,0,677284,1356803,26930,0,0,16,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54658,0,799,84.65002,84.65002,0,0,161738,261290,0,404851,576754,18268,0,0,20,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105725,0,124770,137.6703,137.6703,0,0,251062,584082,0,524958,1132748,24060,0,0,67,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3217,DINAJPUR DAKSHIN,0,0,0,0,0,0,64,13890,0,0,71272,0,42797,65.83756,65.83756,0,0,130822,262898,0,277899,521644,13890,0,0,37,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,0,215,30168,0,0,504717,0,98174,0,0,0,0,669981,1377901,0,914286,1821196,30168,0,0,23,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121044,0,13075,184.32998,184.32998,0,0,260685,553797,0,764455,1486049,23808,0,0,55,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54658,0,799,84.65002,84.65002,0,0,161738,261290,0,404855,576758,18268,0,0,20,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518148,0,101719,206.79322,206.79322,0,0,669811,1271189,0,839481,1530577,32921,0,0,10,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466274,0,5918,152.0582,152.0582,0,0,468290,910056,0,660604,1253816,73782,0,0,39,100,0,0,NA
2024-2025,June,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429066,0,122515,188.72741,188.72741,0,0,428809,1038573,0,686217,1538533,29967,0,0,56,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64996,0,7656,219.04229,219.04229,0,0,328032,595650,0,1232674,2083666,106885,0,0,85,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,0,223,80949,0,0,94238,0,3074,226.1946,226.1946,0,0,386183,871075,0,918127,1959827,80949,0,0,63,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64996,0,7656,219.04229,219.04229,0,0,328032,595649,0,1232672,2083662,106885,0,0,85,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236061,0,81871,85.1493,85.1493,0,0,300581,600175,0,404316,775838,31776,0,0,16,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276199,0,138531,223.10253,223.10253,0,0,589516,1253840,0,888472,1773896,87860,0,0,50,0,0,0,NA
2024-2025,June,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429099,0,122532,188.72741,188.72741,0,0,428823,1038654,0,686292,1538753,29967,0,0,56,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3219,Darjeeling Gorkha Hill Council (DGHC),0,0,0,0,0,0,70,10272,0,0,14319,0,63310,0,0,0,0,116126,192310,0,127895,208796,10272,0,0,18,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466239,0,5915,295.11291,295.11291,0,0,468295,910010,0,660788,1254046,73782,0,0,39,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276183,0,138492,444.03165,444.03165,0,0,589515,1253778,0,888478,1773831,87860,0,0,50,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94244,0,3074,451.2492,451.2492,0,0,386183,871112,0,918142,1960001,80954,0,0,63,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105729,0,124774,274.41808,274.41808,0,0,251062,584124,0,525062,1133072,24060,0,0,67,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3215,24 PARGANAS (NORTH),0,0,0,0,0,0,199,85386,0,0,173397,0,29397,353.23019,353.23019,0,0,313170,581710,0,873391,1521079,85386,0,0,74,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93585,0,9199,154.90788,154.90788,0,0,185988,367638,0,504657,934159,84348,0,0,85,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105729,0,124772,274.41808,274.41808,0,0,251062,584119,0,525049,1133031,24060,0,0,67,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255825,0,9543,485.83181,485.83181,0,0,767944,1379441,0,1403537,2362007,191888,0,0,68,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95231,0,9390,154.90788,154.90788,0,0,187051,374814,0,509974,952360,84348,0,0,85,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3221,KALIMPONG,0,0,0,0,0,0,42,4520,0,0,5482,0,28234,15.86744,15.86744,0,0,53634,86600,0,55785,89479,4520,0,0,23,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64091,0,91430,0,0,0,0,143161,309800,0,231016,470516,23787,0,0,44,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466227,0,5915,295.11291,295.11291,0,0,468295,909982,0,660704,1253864,73782,0,0,39,0,0,0,NA
2024-2025,Aug,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,1,215,30168,0,0,504724,0,98176,0,0,0,0,669981,1377948,0,914298,1821290,30169,0,0,23,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,18778,0,0,64097,0,91412,0,0,0,0,143160,309789,0,231015,470491,18778,0,0,29,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,10,223,76357,0,0,94249,0,3074,938.58968,938.58968,0,0,386183,871147,0,918234,1960244,76367,0,0,61,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,88974,0,0,64990,0,7652,848.28711,848.28711,0,0,327900,595583,0,1232074,2083422,88974,0,0,82,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73728,0,0,466253,0,5915,593.30655,593.30655,0,0,468297,910055,0,660852,1254233,73728,0,0,39,0,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,110,223,76296,0,0,94249,0,3074,938.58968,938.58968,0,0,386183,871147,0,918234,1960245,76406,0,0,61,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,16594,0,0,54679,0,800,300.89201,300.89201,0,0,161738,261415,0,406355,578618,16594,0,0,12,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,29988,0,0,236085,0,81888,310.4042,310.4042,0,0,300581,600232,0,404317,775952,29988,0,0,11,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,166625,0,0,255781,0,9543,876.76469,876.76469,0,0,767876,1378789,0,1403406,2360960,166625,0,0,63,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3220,ALIPURDUAR,0,0,0,0,0,0,64,61730,0,0,146406,0,115848,0,0,0,0,272547,546687,0,326722,638825,61730,0,0,56,21.14,24.8,0,NA
2024-2025,Nov,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,24978,0,0,336477,0,65415,588.67441,588.67441,0,0,444187,940985,0,677409,1357200,24978,0,0,9,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,30872,0,0,518217,0,101733,746.47731,746.47731,0,0,669811,1271433,0,839737,1531209,30872,0,0,5,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,22419,0,0,121058,0,13075,629.74317,629.74317,0,0,260685,553856,0,764479,1486265,22419,0,0,52,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,78462,0,0,93584,0,9199,273.26787,273.26787,0,0,185983,367632,0,504672,934245,78462,0,0,84,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,24892,0,0,504699,0,98178,0,0,0,0,669971,1377908,0,914302,1821273,24894,0,0,7,9.13,0,0,NA
2024-2025,Dec,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,28592,0,0,429012,0,122500,771.87481,771.87481,0,0,428788,1038484,0,686014,1538201,28592,0,0,54,100,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255789,0,9543,876.76469,876.76469,0,0,767878,1378923,0,1403400,2361175,191888,0,0,68,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429018,0,122500,465.46884,465.46884,0,0,428788,1038487,0,686010,1538202,29967,0,0,56,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236067,0,81878,128.11554,128.11554,0,0,300581,600188,0,404316,775872,31776,0,0,16,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116007,0,37378,183.23212,183.23212,0,0,334524,570373,0,722623,1170199,73561,0,0,72,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121045,0,13075,268.44379,268.44379,0,0,260685,553809,0,764455,1486067,23808,0,0,55,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94240,0,3074,226.1946,226.1946,0,0,386183,871086,0,918132,1959886,80954,0,0,63,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64996,0,7656,318.99371,318.99371,0,0,328032,595660,0,1232703,2083750,106885,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105726,0,124770,206.14113,206.14113,0,0,251062,584087,0,524961,1132773,24060,0,0,67,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466275,0,5918,223.8445,223.8445,0,0,468290,910062,0,660608,1253830,73782,0,0,39,100,0,0,NA
2024-2025,July,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94240,0,3074,226.1946,226.1946,0,0,386183,871090,0,918132,1959892,80954,0,0,63,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429065,0,122518,280.54912,280.54912,0,0,428805,1038591,0,686187,1538545,29967,0,0,56,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276128,0,138482,554.49621,554.49621,0,0,589512,1253662,0,888460,1773631,87860,0,0,50,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94248,0,3074,563.28182,563.28182,0,0,386183,871135,0,918147,1960056,80954,0,0,63,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3216,24 PARGANAS SOUTH,0,0,0,0,0,0,310,191888,0,0,255825,0,9543,604.33213,604.33213,0,0,767936,1379454,0,1403581,2362132,191888,0,0,68,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3225,PURBA BARDHAMAN,0,0,0,0,0,2,215,30167,0,0,504723,0,98175,0,0,0,0,669977,1377965,0,914298,1821319,30169,0,0,23,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518210,0,101730,512.87183,512.87183,0,0,669811,1271413,0,839723,1531164,32921,0,0,10,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94248,0,3074,563.28182,563.28182,0,0,386183,871135,0,918147,1960058,80954,0,0,63,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3222,JHARGRAM,0,0,0,0,0,0,79,23787,0,0,64095,0,91431,0,0,0,0,143161,309808,0,231017,470532,23787,0,0,44,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43515,0,29027,61.88369,61.88369,0,0,50505,99893,0,116310,216353,2336,0,0,54,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54678,0,800,206.5233,206.5233,0,0,161738,261407,0,406057,578274,18268,0,0,20,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121048,0,13075,268.44379,268.44379,0,0,260685,553837,0,764466,1486182,23808,0,0,55,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116007,0,37378,183.63712,183.63712,0,0,334524,570373,0,722643,1170235,73561,0,0,72,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3211,PURBA MEDINIPUR,0,0,0,0,0,7,223,80947,0,0,94244,0,3074,338.3844,338.3844,0,0,386183,871105,0,918137,1959970,80954,0,0,63,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3202,PASCHIM BARDHAMAN,0,0,0,0,0,0,62,2608,0,0,78434,0,21981,98.14128,98.14128,0,0,69781,152664,0,140150,286635,2608,0,0,29,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54658,0,799,125.87163,125.87163,0,0,161738,261292,0,404898,576814,18268,0,0,20,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3206,HOOGHLY,0,0,0,0,0,0,207,32921,0,0,518191,0,101729,307.8739,307.8739,0,0,669811,1271340,0,839603,1530922,32921,0,0,10,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116007,0,37378,183.63712,183.63712,0,0,334524,570373,0,722635,1170221,73561,0,0,72,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3204,SILIGURI MAHAKUMA PARISAD,0,0,0,0,0,0,22,2336,0,0,43515,0,29028,61.88369,61.88369,0,0,50505,99894,0,116310,216358,2336,0,0,54,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,526.5289,526.5289,0,0,327900,595576,0,1232020,2083305,106885,0,0,85,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121052,0,13075,436.28773,436.28773,0,0,260685,553843,0,764474,1486228,23808,0,0,55,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54678,0,800,206.5233,206.5233,0,0,161738,261409,0,406158,578390,18268,0,0,20,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3208,COOCHBEHAR,0,0,0,0,0,0,128,73782,0,0,466234,0,5915,364.38132,364.38132,0,0,468295,910001,0,660801,1254060,73782,0,0,39,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3209,MALDAH,0,0,0,0,0,0,146,73561,0,0,116007,0,37378,296.3139,296.3139,0,0,334524,570376,0,722734,1170390,73561,0,0,72,0,0,0,NA
2024-2025,Sep,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,93586,0,9199,192.01485,192.01485,0,0,185988,367640,0,504669,934207,84348,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3203,BIRBHUM,0,0,0,0,0,0,167,26930,0,0,336437,0,65409,248.02285,248.02285,0,0,444189,940873,0,677308,1356904,26930,0,0,16,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236068,0,81878,128.11554,128.11554,0,0,300581,600192,0,404316,775878,31776,0,0,16,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64996,0,7656,318.99371,318.99371,0,0,328032,595705,0,1232721,2083979,106885,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3214,PURULIA,0,0,0,0,0,0,170,24060,0,0,105727,0,124772,206.14113,206.14113,0,0,251062,584101,0,524969,1132828,24060,0,0,67,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3218,DINAJPUR UTTAR,0,0,0,0,0,0,98,84348,0,0,95214,0,9388,117.80091,117.80091,0,0,187051,374786,0,509677,951984,84348,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54658,0,799,124.51422,124.51422,0,0,161738,261290,0,404858,576762,18268,0,0,20,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3207,JALPAIGURI,0,0,0,0,0,0,80,31776,0,0,236067,0,81878,128.11554,128.11554,0,0,300581,600189,0,404316,775873,31776,0,0,16,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3210,PASCHIM MEDINIPUR,0,0,0,0,0,0,211,87860,0,0,276199,0,138531,333.56709,333.56709,0,0,589516,1253849,0,888476,1773915,87860,0,0,50,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64996,0,7656,318.99371,318.99371,0,0,328032,595670,0,1232707,2083797,106885,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3213,BANKURA,0,0,0,0,0,0,190,29967,0,0,429066,0,122518,281.31667,281.31667,0,0,428805,1038598,0,686189,1538573,29967,0,0,56,0,0,0,NA
2024-2025,Nov,32,WEST BENGAL,3212,MURSHIDABAD,0,0,0,0,0,0,250,106885,0,0,64990,0,7652,749.08925,749.08925,0,0,327900,595580,0,1232056,2083383,106885,0,0,85,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3205,HOWRAH,0,0,0,0,0,0,157,18268,0,0,54658,0,799,124.51422,124.51422,0,0,161738,261291,0,404883,576790,18268,0,0,20,0,0,0,NA
2024-2025,July,32,WEST BENGAL,3201,NADIA,0,0,0,0,0,0,185,23808,0,0,121045,0,13075,268.44379,268.44379,0,0,260685,553816,0,764456,1486101,23808,0,0,55,0,0,0,NA
